;masa A;;
t;x;vx;
0.000;2.480E-4;
0.033;1.883E-3;5.467E-2
0.067;3.893E-3;6.966E-2
0.100;6.527E-3;3.963E-2
0.133;6.535E-3;0.102
0.167;1.332E-2;0.156
0.200;1.692E-2;0.109
0.233;2.058E-2;5.481E-2
0.267;2.058E-2;6.603E-2
0.300;2.499E-2;0.120
0.333;2.860E-2;0.107
0.367;3.212E-2;0.108
0.400;3.579E-2;0.102
0.433;3.894E-2;0.113
0.467;4.334E-2;6.656E-2
0.500;4.337E-2;0.116
0.533;5.106E-2;0.169
0.567;5.461E-2;0.111
0.600;5.845E-2;0.113
0.633;6.213E-2;0.108
0.667;6.563E-2;0.104
0.700;6.906E-2;0.104
0.733;7.254E-2;0.105
0.767;7.607E-2;0.105
0.800;7.952E-2;0.105
0.833;8.307E-2;5.331E-2
0.867;8.308E-2;0.106
0.900;9.013E-2;0.161
0.933;9.381E-2;0.110
0.967;9.744E-2;0.110
1.000;0.101;0.111
1.033;0.105;0.114
1.067;0.109;0.115
1.100;0.112;0.114
1.133;0.116;0.113
1.167;0.120;0.111
1.200;0.124;5.599E-2
1.233;0.124;0.114
1.267;0.131;0.170
1.300;0.135;0.113
1.333;0.139;0.115
1.367;0.143;0.116
1.400;0.147;0.118
1.433;0.151;0.120
1.467;0.155;0.120
1.500;0.159;0.125
1.533;0.163;0.130
1.567;0.167;6.555E-2
1.600;0.167;0.134
1.633;0.176;0.185
1.667;0.180;8.671E-2
1.700;0.182;6.340E-2
1.733;0.184;5.346E-2
1.767;0.186;4.571E-2
1.800;0.187;4.118E-2
1.833;0.188;4.018E-2
1.867;0.190;3.969E-2
1.900;0.191;4.011E-2
1.933;0.192;1.991E-2
1.967;0.192;3.944E-2
2.000;0.195;6.071E-2
2.033;0.196;4.392E-2
2.067;0.198;4.764E-2
2.100;0.200;2.509E-2
2.133;0.200;4.482E-2
2.167;0.203;6.911E-2
2.200;0.204;4.986E-2
2.233;0.206;5.125E-2
2.267;0.208;5.141E-2
2.300;0.209;4.579E-2
2.333;0.211;3.979E-2
2.367;0.212;3.817E-2
2.400;0.213;3.482E-2
2.433;0.214;3.146E-2
2.467;0.215;1.516E-2
2.500;0.215;2.972E-2
2.533;0.217;4.464E-2
2.567;0.218;2.977E-2
2.600;0.219;3.102E-2
2.633;0.220;3.367E-2
2.667;0.221;3.381E-2
2.700;0.223;3.539E-2
2.733;0.224;3.513E-2
2.767;0.225;
