;masa A;;
t;x;vx;
0.000;5.085E-3;
0.033;6.703E-3;5.104E-2
0.067;8.486E-3;5.922E-2
0.100;1.065E-2;7.088E-2
0.133;1.321E-2;8.246E-2
0.167;1.614E-2;9.046E-2
0.200;1.924E-2;9.593E-2
0.233;2.254E-2;0.101
0.267;2.597E-2;9.835E-2
0.300;2.910E-2;8.384E-2
0.333;3.156E-2;9.518E-2
0.367;3.545E-2;0.132
0.400;4.038E-2;0.145
0.433;4.513E-2;0.112
0.467;4.786E-2;0.109
0.500;5.241E-2;0.109
0.533;5.514E-2;5.463E-2
0.567;5.605E-2;5.463E-2
0.600;5.878E-2;5.463E-2
0.633;5.969E-2;-8.347E-2
0.667;5.322E-2;-9.621E-2
0.700;5.328E-2;1.235E-2
0.733;5.404E-2;1.939E-2
0.767;5.458E-2;1.320E-2
0.800;5.492E-2;2.428E-2
0.833;5.619E-2;2.636E-2
0.867;5.668E-2;2.544E-2
0.900;5.789E-2;3.810E-2
0.933;5.923E-2;3.283E-2
0.967;6.008E-2;3.159E-2
1.000;6.133E-2;3.203E-2
1.033;6.221E-2;2.541E-2
1.067;6.302E-2;3.121E-2
1.100;6.429E-2;3.245E-2
1.133;6.519E-2;1.927E-2
1.166;6.558E-2;1.879E-2
1.200;6.644E-2;2.586E-2
1.233;6.730E-2;2.614E-2
1.266;6.818E-2;2.520E-2
1.300;6.898E-2;2.522E-2
1.333;6.986E-2;2.027E-2
1.366;7.033E-2;1.868E-2
1.400;7.111E-2;2.424E-2
1.433;7.195E-2;1.963E-2
1.466;7.242E-2;1.907E-2
1.500;7.322E-2;2.562E-2
1.533;7.412E-2;2.613E-2
1.566;7.496E-2;2.516E-2
1.600;7.580E-2;1.961E-2
1.633;7.627E-2;1.926E-2
1.666;7.708E-2;1.844E-2
1.700;7.750E-2;1.267E-2
1.733;7.793E-2;1.312E-2
1.766;7.837E-2;1.326E-2
1.800;7.881E-2;1.281E-2
1.833;7.923E-2;1.223E-2
1.866;7.963E-2;1.217E-2
1.900;8.004E-2;1.284E-2
1.933;8.048E-2;1.301E-2
1.966;8.090E-2;1.287E-2
2.000;8.134E-2;1.296E-2
2.033;8.177E-2;1.299E-2
2.066;8.221E-2;1.246E-2
2.100;8.260E-2;1.302E-2
2.133;8.307E-2;1.317E-2
2.166;8.348E-2;1.260E-2
2.200;8.391E-2;1.277E-2
2.233;8.433E-2;1.278E-2
2.266;8.477E-2;1.286E-2
2.300;8.519E-2;7.028E-3
2.333;8.523E-2;6.913E-3
2.366;8.565E-2;6.949E-3
2.400;8.570E-2;5.692E-3
2.433;8.603E-2;6.045E-3
2.466;8.610E-2;7.070E-3
2.500;8.650E-2;1.158E-2
2.533;8.687E-2;1.254E-2
2.566;8.733E-2;7.340E-3
2.600;8.736E-2;1.024E-3
2.633;8.740E-2;5.281E-3
2.666;8.771E-2;5.591E-3
2.700;8.777E-2;6.590E-3
2.733;8.815E-2;6.144E-3
2.766;8.818E-2;6.630E-3
2.800;8.860E-2;6.315E-3
2.833;8.860E-2;6.726E-3
2.866;8.904E-2;6.569E-3
2.900;8.904E-2;6.347E-3
2.933;8.947E-2;7.508E-3
2.966;8.954E-2;5.890E-3
3.000;8.986E-2;1.113E-2
3.033;9.028E-2;6.906E-3
3.066;9.032E-2;6.630E-3
3.100;9.073E-2;6.762E-3
3.133;9.077E-2;6.613E-3
3.166;9.117E-2;1.197E-2
3.200;9.157E-2;7.291E-3
3.233;9.165E-2;6.815E-3
3.266;9.202E-2;1.183E-2
3.300;9.244E-2;6.728E-3
3.333;9.247E-2;5.909E-3
3.366;9.284E-2;1.172E-2
3.400;9.325E-2;7.343E-3
3.433;9.333E-2;7.024E-3
3.466;9.372E-2;1.243E-2
3.499;9.415E-2;6.594E-3
3.533;9.416E-2;6.154E-3
3.566;9.456E-2;7.688E-3
3.599;9.467E-2;6.666E-3
3.633;9.501E-2;1.054E-2
3.666;9.537E-2;1.294E-2
3.699;9.587E-2;8.190E-3
3.733;9.592E-2;6.100E-3
3.766;9.628E-2;1.157E-2
3.799;9.669E-2;1.175E-2
3.833;9.706E-2;1.237E-2
3.866;9.752E-2;1.306E-2
3.899;9.793E-2;1.303E-2
3.933;9.839E-2;1.291E-2
3.966;9.879E-2;7.253E-3
3.999;9.887E-2;6.216E-3
4.033;9.921E-2;6.736E-3
4.066;9.932E-2;7.189E-3
4.099;9.969E-2;5.728E-3
4.133;9.970E-2;1.472E-3
4.166;9.978E-2;5.782E-3
4.199;0.100;1.080E-2
4.233;0.101;8.050E-3
4.266;0.101;6.657E-3
4.299;0.101;6.855E-3
4.333;0.101;6.545E-3
4.366;0.101;9.973E-3
4.399;0.102;7.119E-3
4.433;0.102;7.316E-3
4.466;0.102;7.571E-3
4.499;0.102;6.616E-3
4.533;0.103;1.040E-2
4.566;0.103;1.200E-2
4.599;0.103;8.243E-3
4.633;0.104;7.464E-3
4.666;0.104;1.136E-2
4.699;0.104;1.179E-2
4.733;0.105;1.263E-2
4.766;0.105;1.282E-2
4.799;0.106;7.102E-3
4.833;0.106;7.361E-3
4.866;0.106;1.253E-2
4.899;0.107;1.261E-2
4.933;0.107;1.278E-2
4.966;0.107;1.270E-2
4.999;0.108;1.278E-2
5.033;0.108;1.274E-2
5.066;0.109;1.266E-2
5.099;0.109;1.283E-2
5.133;0.109;1.286E-2
5.166;0.110;1.301E-2
5.199;0.110;1.300E-2
5.233;0.111;1.204E-2
5.266;0.111;1.185E-2
5.299;0.112;1.277E-2
5.333;0.112;1.396E-2
5.366;0.113;1.361E-2
5.399;0.113;1.237E-2
5.433;0.113;1.280E-2
5.466;0.114;1.306E-2
5.499;0.114;1.276E-2
5.533;0.115;1.293E-2
5.566;0.115;1.360E-2
5.599;0.116;1.154E-2
5.633;0.116;1.400E-2
5.666;0.116;1.403E-2
5.699;0.117;
