;masa A;;
t;x;vx;
0.000;3.369E-3;
0.033;7.248E-3;0.111
0.067;1.080E-2;0.121
0.100;1.528E-2;0.140
0.133;2.013E-2;0.150
0.167;2.525E-2;0.154
0.200;3.039E-2;0.153
0.233;3.546E-2;0.142
0.267;3.989E-2;0.136
0.300;4.452E-2;0.135
0.333;4.892E-2;0.130
0.367;5.321E-2;0.126
0.400;5.734E-2;0.126
0.433;6.160E-2;0.123
0.467;6.554E-2;0.122
0.500;6.974E-2;0.122
0.533;7.372E-2;0.123
0.567;7.794E-2;0.123
0.600;8.189E-2;0.122
0.633;8.609E-2;0.127
0.667;9.035E-2;0.129
0.700;9.471E-2;0.131
0.733;9.909E-2;0.136
0.767;0.104;0.146
0.800;0.109;0.153
0.833;0.114;0.154
0.867;0.119;0.154
0.900;0.124;0.150
0.933;0.129;0.150
0.967;0.134;0.159
1.000;0.140;0.161
1.033;0.145;0.162
1.066;0.150;0.172
1.100;0.156;0.173
1.133;0.162;0.174
1.166;0.168;0.173
1.200;0.174;0.174
1.233;0.180;0.180
1.266;0.186;0.180
1.300;0.192;0.181
1.333;0.198;0.180
1.366;0.204;0.173
1.400;0.209;0.167
1.433;0.215;0.167
1.466;0.220;0.161
1.500;0.225;0.167
1.533;0.231;0.174
1.566;0.237;0.169
1.600;0.243;0.172
1.633;0.249;0.172
1.666;0.254;0.168
1.700;0.260;0.167
1.733;0.265;0.166
1.766;0.271;0.162
1.800;0.276;0.156
1.833;0.281;0.161
1.866;0.287;0.160
1.900;0.292;0.153
1.933;0.297;0.155
1.966;0.302;0.149
2.000;0.307;0.148
2.033;0.312;0.147
2.066;0.317;0.141
2.100;0.321;0.148
2.133;0.327;0.148
2.166;0.331;0.141
2.200;0.336;0.142
2.233;0.341;0.142
2.266;0.345;0.141
2.300;0.350;0.135
2.333;0.354;0.135
2.366;0.359;0.135
2.400;0.364;0.136
2.433;0.368;0.135
2.466;0.373;0.128
2.500;0.377;0.129
2.533;0.381;0.129
2.566;0.385;0.122
2.600;0.389;0.122
2.633;0.393;0.122
2.666;0.397;0.110
2.700;0.401;8.320E-2
2.733;0.403;
