;masa A;;
t;x;vx;
0.000;6.213E-4;
0.033;1.197E-3;3.014E-2
0.067;2.631E-3;4.799E-2
0.100;4.396E-3;6.108E-2
0.133;6.703E-3;8.276E-2
0.167;9.914E-3;9.840E-2
0.200;1.326E-2;0.101
0.233;1.663E-2;0.106
0.267;2.034E-2;0.110
0.300;2.397E-2;5.447E-2
0.333;2.397E-2;0.125
0.367;3.229E-2;0.185
0.400;3.633E-2;0.130
0.433;4.096E-2;0.134
0.467;4.528E-2;0.136
0.500;5.002E-2;7.103E-2
0.533;5.001E-2;0.129
0.567;5.864E-2;0.200
0.600;6.335E-2;0.145
0.633;6.829E-2;0.149
0.667;7.326E-2;0.136
0.700;7.734E-2;0.135
0.733;8.225E-2;0.139
0.767;8.663E-2;0.135
0.800;9.128E-2;0.140
0.833;9.598E-2;0.137
0.867;0.100;6.591E-2
0.900;0.100;0.130
0.933;0.109;0.189
0.967;0.113;0.120
1.000;0.117;0.121
1.033;0.121;0.115
1.067;0.125;0.101
1.100;0.128;9.384E-2
1.133;0.131;8.994E-2
1.167;0.134;8.588E-2
1.200;0.137;8.469E-2
1.233;0.139;4.034E-2
1.267;0.139;8.016E-2
1.300;0.145;0.120
1.333;0.147;7.903E-2
1.367;0.150;7.454E-2
1.400;0.152;7.012E-2
1.433;0.155;6.609E-2
1.467;0.157;6.068E-2
1.500;0.159;5.861E-2
1.533;0.161;5.506E-2
1.567;0.162;5.054E-2
1.600;0.164;2.465E-2
1.633;0.164;5.086E-2
1.667;0.167;7.558E-2
1.700;0.169;4.959E-2
1.733;0.171;5.031E-2
1.767;0.172;5.435E-2
1.800;0.174;5.339E-2
1.833;0.176;5.013E-2
1.867;0.178;5.070E-2
1.900;0.179;5.503E-2
1.933;0.181;5.623E-2
1.967;0.183;2.609E-2
2.000;0.183;5.372E-2
2.033;0.187;8.056E-2
2.067;0.188;5.383E-2
2.100;0.190;5.277E-2
2.133;0.192;5.110E-2
2.167;0.194;4.765E-2
2.200;0.195;4.476E-2
2.233;0.197;4.808E-2
2.267;0.198;4.627E-2
2.300;0.200;4.212E-2
2.333;0.201;2.094E-2
2.367;0.201;4.338E-2
2.400;0.204;6.837E-2
2.433;0.206;1.979E-2
2.467;0.205;1.751E-3
2.500;0.206;6.305E-3
2.533;0.206;4.791E-2
2.567;0.209;7.354E-2
2.600;0.211;5.518E-2
2.633;0.213;6.051E-2
2.667;0.215;6.080E-2
2.700;0.217;6.080E-2
2.733;0.219;6.048E-2
2.767;0.221;6.092E-2
2.800;0.223;6.107E-2
2.833;0.225;6.008E-2
2.867;0.227;2.981E-2
2.900;0.227;5.942E-2
2.933;0.231;8.843E-2
2.967;0.233;5.708E-2
3.000;0.235;5.857E-2
3.033;0.237;5.735E-2
3.067;0.238;5.518E-2
3.100;0.240;5.918E-2
3.133;0.242;5.692E-2
3.167;0.244;4.484E-2
3.200;0.245;
