;masa A;;
t;x;vx;
0.000;3.576E-3;
0.033;4.439E-3;3.378E-2
0.067;5.827E-3;4.944E-2
0.100;7.734E-3;6.880E-2
0.133;1.041E-2;8.833E-2
0.167;1.362E-2;0.103
0.200;1.725E-2;0.116
0.233;2.132E-2;0.125
0.267;2.557E-2;0.136
0.300;3.040E-2;0.149
0.333;3.550E-2;0.159
0.367;4.102E-2;0.170
0.400;4.685E-2;0.177
0.433;5.284E-2;0.180
0.467;5.885E-2;0.185
0.500;6.523E-2;0.196
0.533;7.192E-2;0.199
0.567;7.852E-2;0.199
0.600;8.521E-2;0.197
0.633;9.164E-2;0.186
0.667;9.764E-2;0.173
0.700;0.103;0.158
0.733;0.108;0.144
0.767;0.113;0.129
0.800;0.117;0.116
0.833;0.121;0.108
0.867;0.124;0.101
0.900;0.127;9.572E-2
0.933;0.130;8.981E-2
0.967;0.133;8.912E-2
1.000;0.136;8.766E-2
1.033;0.139;8.291E-2
1.067;0.142;8.882E-2
1.100;0.145;8.836E-2
1.133;0.148;8.357E-2
1.167;0.151;8.400E-2
1.200;0.153;8.245E-2
1.233;0.156;8.039E-2
1.267;0.159;7.530E-2
1.300;0.161;6.806E-2
1.333;0.163;6.146E-2
1.366;0.165;5.491E-2
1.400;0.167;4.840E-2
1.433;0.168;4.264E-2
1.466;0.170;4.083E-2
1.500;0.171;4.107E-2
1.533;0.173;4.113E-2
1.566;0.174;4.084E-2
1.600;0.175;4.062E-2
1.633;0.177;3.937E-2
1.666;0.178;3.914E-2
1.700;0.179;3.660E-2
1.733;0.180;3.450E-2
1.766;0.181;3.157E-2
1.800;0.182;2.355E-2
1.833;0.183;2.170E-2
1.866;0.184;2.534E-2
1.900;0.185;2.115E-2
1.933;0.185;1.979E-2
1.966;0.186;2.000E-2
2.000;0.187;2.080E-2
2.033;0.187;2.694E-2
2.066;0.188;2.714E-2
2.100;0.189;2.222E-2
2.133;0.190;2.110E-2
2.166;0.191;1.884E-2
2.200;0.191;1.385E-2
2.233;0.192;8.151E-3
2.266;0.192;
