;masa A;;
t;x;vx;
0.000;-1.887E-3;
0.033;3.811E-3;6.410E-2
0.067;2.386E-3;-5.342E-2
0.100;2.494E-4;3.405E-2
0.133;4.656E-3;4.273E-2
0.167;3.098E-3;-2.336E-2
0.200;3.098E-3;2.589E-2
0.233;4.825E-3;7.487E-2
0.267;8.090E-3;9.223E-2
0.300;1.097E-2;9.740E-2
0.333;1.458E-2;0.107
0.367;1.809E-2;0.108
0.400;2.182E-2;5.575E-2
0.433;2.180E-2;0.119
0.467;2.976E-2;0.183
0.500;3.401E-2;0.146
0.533;3.953E-2;0.144
0.567;4.362E-2;0.124
0.600;4.780E-2;0.123
0.633;5.180E-2;0.114
0.667;5.543E-2;0.126
0.700;6.020E-2;0.141
0.733;6.481E-2;0.138
0.767;6.941E-2;6.914E-2
0.800;6.942E-2;0.126
0.833;7.780E-2;0.190
0.867;8.207E-2;0.131
0.900;8.655E-2;0.132
0.933;9.085E-2;6.428E-2
0.967;9.084E-2;0.129
1.000;9.948E-2;0.195
1.033;0.104;0.125
1.067;0.108;0.122
1.100;0.112;0.122
1.133;0.116;0.119
1.167;0.120;0.114
1.200;0.124;0.109
1.233;0.127;0.149
1.267;0.133;0.158
1.300;0.138;5.203E-2
1.333;0.137;8.613E-2
1.367;0.143;0.141
1.400;0.146;8.236E-2
1.433;0.149;7.738E-2
1.467;0.151;7.047E-2
1.500;0.154;7.175E-2
1.533;0.156;7.086E-2
1.567;0.158;8.547E-2
1.600;0.162;8.547E-2
1.633;0.164;4.273E-2
1.667;0.165;2.137E-2
1.700;0.165;1.745E-3
1.733;0.165;1.950E-2
1.767;0.167;8.372E-2
1.800;0.170;4.942E-2
1.833;0.170;4.273E-2
1.867;0.173;3.663E-2
1.900;0.173;1.955E-2
1.933;0.175;6.646E-2
1.967;0.177;5.898E-2
2.000;0.179;5.274E-2
2.033;0.180;2.802E-2
2.067;0.180;6.207E-2
2.100;0.185;9.659E-2
2.133;0.187;4.814E-2
2.167;0.188;4.089E-2
2.200;0.190;6.031E-2
2.233;0.192;5.863E-2
2.267;0.194;5.543E-2
2.300;0.196;6.066E-2
2.333;0.198;4.974E-2
2.367;0.199;5.859E-2
2.400;0.201;3.925E-2
2.433;0.201;6.953E-2
2.467;0.206;0.123
2.500;0.210;0.107
2.533;0.213;5.342E-2
2.567;0.213;-2.836E-4
2.600;0.213;2.463E-2
2.633;0.215;5.564E-2
2.667;0.217;6.624E-2
2.700;0.219;7.299E-2
2.733;0.222;7.546E-2
2.767;0.224;3.756E-2
2.800;0.224;6.975E-2
2.833;0.229;0.105
2.867;0.231;4.428E-2
2.900;0.232;
