;masa A;;
t;x;vx;
0.000;5.817E-3;
0.034;6.740E-3;5.541E-2
0.068;9.510E-3;8.685E-2
0.101;1.253E-2;0.104
0.135;1.643E-2;0.104
0.169;2.034E-2;0.104
0.203;2.421E-2;0.117
0.236;2.816E-2;0.118
0.270;3.206E-2;0.117
0.304;3.597E-2;0.122
0.338;4.022E-2;0.121
0.371;4.405E-2;0.118
0.405;4.806E-2;0.123
0.439;5.224E-2;0.128
0.473;5.661E-2;0.131
0.506;6.096E-2;0.130
0.540;6.526E-2;0.136
0.574;7.002E-2;0.135
0.608;7.429E-2;0.129
0.641;7.865E-2;0.131
0.675;8.299E-2;0.136
0.709;8.772E-2;0.136
0.743;9.204E-2;0.130
0.776;9.637E-2;0.130
0.810;0.101;0.137
0.844;0.105;0.137
0.878;0.110;0.135
0.911;0.115;0.136
0.945;0.119;0.131
0.979;0.123;0.130
1.013;0.128;0.130
1.046;0.132;0.130
1.080;0.136;0.135
1.114;0.141;0.136
1.148;0.145;0.136
1.181;0.150;0.137
1.215;0.154;0.137
1.249;0.159;0.136
1.283;0.163;0.137
1.316;0.168;0.142
1.350;0.173;0.143
1.384;0.178;0.143
1.418;0.182;0.142
1.451;0.187;0.147
1.485;0.197;0.147
1.519;0.202;0.149
1.553;0.207;0.156
1.586;0.212;0.156
1.620;0.217;0.155
1.654;0.223;0.155
1.688;0.228;0.156
1.721;0.233;0.156
1.755;0.238;0.156
1.789;0.243;0.156
1.823;0.249;0.155
1.856;0.254;0.156
1.890;0.259;0.156
1.924;0.264;0.161
1.958;0.270;0.162
1.991;0.275;0.163
2.025;0.281;0.156
2.059;0.285;0.154
2.093;0.291;0.162
2.126;0.296;0.164
2.160;0.302;0.168
2.194;0.307;0.175
2.228;0.313;0.162
2.261;0.318;0.136
2.295;0.323;0.123
2.329;0.326;0.110
2.363;0.330;0.110
2.396;0.334;0.110
2.430;0.337;6.467E-2
2.464;0.338;3.869E-2
2.498;0.340;5.853E-2
2.531;0.342;5.857E-2
2.565;0.344;5.847E-2
2.599;0.346;6.560E-2
2.633;0.348;7.120E-2
2.667;0.351;7.719E-2
2.700;0.353;8.473E-2
2.734;0.356;9.115E-2
2.768;0.359;8.977E-2
2.802;0.362;8.498E-2
2.835;0.365;8.533E-2
2.869;0.368;9.041E-2
2.903;0.371;9.122E-2
2.937;0.374;9.645E-2
2.970;0.377;9.593E-2
3.004;0.380;9.152E-2
3.038;0.383;9.846E-2
3.072;0.387;0.104
3.105;0.390;0.103
3.139;0.394;9.758E-2
3.173;0.397;9.752E-2
3.207;0.400;9.755E-2
3.240;0.403;9.164E-2
3.274;0.406;8.986E-2
3.308;0.409;
