;masa A;;
t;x;vx;
0.000;2.275E-3;
0.033;6.173E-3;0.132
0.067;1.105E-2;0.132
0.100;1.494E-2;8.773E-2
0.133;1.689E-2;0.102
0.167;2.176E-2;0.135
0.200;2.587E-2;0.125
0.233;3.007E-2;0.124
0.267;3.415E-2;0.121
0.300;3.814E-2;0.116
0.333;4.188E-2;0.109
0.367;4.540E-2;0.101
0.400;4.860E-2;9.131E-2
0.433;5.150E-2;8.419E-2
0.467;5.422E-2;7.659E-2
0.500;5.660E-2;6.760E-2
0.533;5.873E-2;6.401E-2
0.567;6.087E-2;6.206E-2
0.600;6.286E-2;5.713E-2
0.633;6.468E-2;5.494E-2
0.667;6.653E-2;5.488E-2
0.700;6.833E-2;5.428E-2
0.733;7.014E-2;5.465E-2
0.767;7.197E-2;5.439E-2
0.800;7.377E-2;5.377E-2
0.833;7.556E-2;5.390E-2
0.867;7.736E-2;4.993E-2
0.900;7.889E-2;4.830E-2
0.933;8.058E-2;4.773E-2
0.967;8.207E-2;4.741E-2
1.000;8.374E-2;4.680E-2
1.033;8.519E-2;4.824E-2
1.067;8.696E-2;4.786E-2
1.100;8.838E-2;4.814E-2
1.133;9.017E-2;4.766E-2
1.166;9.156E-2;4.258E-2
1.200;9.300E-2;4.779E-2
1.233;9.474E-2;4.723E-2
1.266;9.615E-2;4.272E-2
1.300;9.759E-2;4.263E-2
1.333;9.899E-2;4.626E-2
1.366;0.101;4.596E-2
1.400;0.102;4.327E-2
1.433;0.104;4.761E-2
1.466;0.105;4.717E-2
1.500;0.107;4.737E-2
1.533;0.108;4.760E-2
1.566;0.110;4.771E-2
1.600;0.112;4.772E-2
1.633;0.113;4.467E-2
1.666;0.115;4.679E-2
1.700;0.116;4.627E-2
1.733;0.118;4.749E-2
1.766;0.119;4.736E-2
1.800;0.121;4.297E-2
1.833;0.122;4.303E-2
1.866;0.124;4.581E-2
1.900;0.125;4.628E-2
1.933;0.127;4.878E-2
1.966;0.129;4.839E-2
2.000;0.130;4.752E-2
2.033;0.132;4.847E-2
2.066;0.133;4.839E-2
2.100;0.135;5.274E-2
2.133;0.137;4.883E-2
2.166;0.138;4.821E-2
2.200;0.140;5.357E-2
2.233;0.142;4.933E-2
2.266;0.143;4.836E-2
2.300;0.145;5.347E-2
2.333;0.147;4.816E-2
2.366;0.148;4.789E-2
2.400;0.150;4.897E-2
2.433;0.151;4.772E-2
2.466;0.153;5.305E-2
2.500;0.155;4.971E-2
2.533;0.156;4.840E-2
2.566;0.158;5.255E-2
2.600;0.160;4.957E-2
2.633;0.161;4.856E-2
2.666;0.163;5.259E-2
2.700;0.165;4.872E-2
2.733;0.166;4.824E-2
2.766;0.168;5.368E-2
2.800;0.170;5.490E-2
2.833;0.172;5.521E-2
2.866;0.174;5.508E-2
2.900;0.176;5.493E-2
2.933;0.177;5.491E-2
2.966;0.179;5.371E-2
3.000;0.181;5.351E-2
3.033;0.183;5.574E-2
3.066;0.185;5.595E-2
3.100;0.186;5.546E-2
3.133;0.188;5.437E-2
3.166;0.190;5.402E-2
3.200;0.192;5.506E-2
3.233;0.194;5.416E-2
3.266;0.196;5.489E-2
3.300;0.197;5.504E-2
3.333;0.199;5.387E-2
3.366;0.201;4.920E-2
3.399;0.203;4.912E-2
3.433;0.204;5.353E-2
3.466;0.206;5.380E-2
3.499;0.208;5.499E-2
3.533;0.210;5.533E-2
3.566;0.212;4.882E-2
3.599;0.213;4.791E-2
3.633;0.215;5.364E-2
3.666;0.217;4.899E-2
3.699;0.218;4.810E-2
3.733;0.220;4.734E-2
3.766;0.221;4.755E-2
3.799;0.223;4.737E-2
3.833;0.224;4.214E-2
3.866;0.226;4.219E-2
3.899;0.227;4.143E-2
3.933;0.229;4.601E-2
3.966;0.230;4.641E-2
3.999;0.232;4.159E-2
4.033;0.233;4.172E-2
4.066;0.234;4.119E-2
4.099;0.236;4.111E-2
4.133;0.237;4.107E-2
4.166;0.238;4.113E-2
4.199;0.240;4.163E-2
4.233;0.241;4.199E-2
4.266;0.243;4.251E-2
4.299;0.244;4.133E-2
4.333;0.245;4.078E-2
4.366;0.247;4.138E-2
4.399;0.248;4.471E-2
4.433;0.250;4.533E-2
4.466;0.251;4.226E-2
4.499;0.253;4.176E-2
4.533;0.254;3.533E-2
4.566;0.255;3.438E-2
4.599;0.256;3.933E-2
4.633;0.258;3.371E-2
4.666;0.259;2.845E-2
4.699;0.259;2.830E-2
4.733;0.260;2.846E-2
4.766;0.261;3.322E-2
4.799;0.263;3.258E-2
4.833;0.264;2.870E-2
4.866;0.265;
