;masa A;;
t;x;vx;
0.000;6.075E-3;
0.034;8.739E-3;9.588E-2
0.068;1.246E-2;0.115
0.101;1.642E-2;0.129
0.135;2.106E-2;0.142
0.169;2.586E-2;0.148
0.203;3.095E-2;0.155
0.236;3.621E-2;0.162
0.270;4.173E-2;0.179
0.304;4.813E-2;0.192
0.338;5.452E-2;0.199
0.372;6.139E-2;0.194
0.405;6.745E-2;0.193
0.439;7.429E-2;0.206
0.473;8.121E-2;0.212
0.507;8.843E-2;0.213
0.541;9.542E-2;0.213
0.574;0.103;0.218
0.608;0.110;0.226
0.642;0.118;0.237
0.676;0.126;0.231
0.709;0.133;0.232
0.743;0.141;0.239
0.777;0.149;0.239
0.811;0.157;0.243
0.845;0.165;0.245
0.878;0.173;0.244
0.912;0.182;0.251
0.946;0.190;0.252
0.980;0.198;0.251
1.014;0.207;0.257
1.047;0.215;0.251
1.081;0.224;0.251
1.115;0.232;0.257
1.149;0.241;0.264
1.182;0.250;0.271
1.216;0.259;0.276
1.250;0.268;0.251
1.284;0.276;0.212
1.318;0.282;0.193
1.351;0.288;0.130
1.385;0.291;0.103
1.419;0.295;0.149
1.453;0.301;0.156
1.487;0.306;0.141
1.520;0.310;0.141
1.554;0.315;0.148
1.588;0.320;0.154
1.622;0.325;0.148
1.655;0.330;0.147
1.689;0.335;0.148
1.723;0.340;0.142
1.757;0.345;0.142
1.791;0.349;0.142
1.824;0.354;0.141
1.858;0.363;0.141
1.892;0.368;0.136
1.926;0.373;0.135
1.960;0.377;0.134
1.993;0.381;0.129
2.027;0.386;0.130
2.061;0.390;0.130
2.095;0.394;0.141
2.128;0.400;0.134
2.162;0.403;0.122
2.196;0.408;0.129
2.230;0.412;0.129
2.264;0.416;0.129
2.297;0.421;0.128
2.331;0.425;0.128
2.365;0.429;0.128
2.399;0.433;0.116
2.433;0.437;7.131E-2
2.466;0.438;
