;masa A;;
t;x;vx;
0.000;6.736E-3;
0.033;7.202E-3;4.042E-2
0.067;9.430E-3;7.632E-2
0.100;1.229E-2;9.655E-2
0.133;1.586E-2;0.111
0.167;1.968E-2;0.127
0.200;2.431E-2;0.131
0.233;2.840E-2;0.135
0.267;3.332E-2;0.148
0.300;3.825E-2;0.162
0.333;4.415E-2;0.177
0.367;5.006E-2;0.163
0.400;5.499E-2;0.177
0.433;6.188E-2;0.177
0.467;6.680E-2;0.177
0.500;7.370E-2;0.177
0.533;7.862E-2;0.207
0.567;8.748E-2;0.207
0.600;9.240E-2;0.207
0.633;0.101;0.266
0.667;0.110;0.251
0.700;0.118;0.207
0.733;0.124;0.207
0.767;0.132;0.207
0.800;0.138;0.192
0.833;0.145;0.207
0.867;0.151;0.207
0.900;0.158;0.207
0.933;0.165;0.192
0.967;0.171;0.177
1.000;0.177;0.192
1.033;0.184;0.207
1.067;0.191;0.192
1.100;0.197;0.207
1.133;0.205;0.207
1.167;0.211;0.163
1.200;0.215;0.177
1.233;0.222;0.207
1.267;0.229;0.163
1.300;0.233;0.133
1.333;0.238;0.163
1.367;0.244;0.163
1.400;0.249;0.133
1.433;0.253;0.103
1.467;0.256;0.103
1.500;0.260;
