;masa A;;
t;x;vx;
0.000;3.473E-3;
0.033;3.473E-3;8.710E-3
0.067;4.053E-3;3.193E-2
0.100;5.601E-3;5.533E-2
0.133;7.742E-3;7.107E-2
0.167;1.034E-2;6.489E-2
0.200;1.207E-2;5.367E-2
0.233;1.392E-2;7.058E-2
0.267;1.677E-2;0.102
0.300;2.069E-2;0.122
0.333;2.492E-2;6.312E-2
0.367;2.490E-2;0.101
0.400;3.168E-2;0.163
0.433;3.576E-2;0.135
0.467;4.070E-2;0.156
0.500;4.618E-2;0.162
0.533;5.152E-2;0.154
0.567;5.647E-2;0.153
0.600;6.170E-2;0.156
0.633;6.689E-2;0.159
0.667;7.228E-2;0.171
0.700;7.830E-2;9.060E-2
0.733;7.832E-2;0.207
0.767;9.212E-2;0.303
0.800;9.852E-2;0.210
0.833;0.106;0.211
0.867;0.113;9.666E-2
0.900;0.113;0.216
0.933;0.127;0.340
0.967;0.135;0.258
1.000;0.144;0.288
1.033;0.154;0.336
1.067;0.167;0.342
1.100;0.177;0.320
1.133;0.188;0.310
1.167;0.198;0.310
1.200;0.209;0.342
1.233;0.221;
