;masa A;;
t;x;vx;
0.000;2.112E-3;
0.033;2.112E-3;3.488E-2
0.067;4.447E-3;7.130E-2
0.100;6.884E-3;8.821E-2
0.134;1.035E-2;0.106
0.167;1.396E-2;0.153
0.201;2.059E-2;0.120
0.234;2.201E-2;0.159
0.268;3.125E-2;0.212
0.301;3.622E-2;0.170
0.335;4.262E-2;0.202
0.368;4.973E-2;0.138
0.402;5.186E-2;0.159
0.435;6.038E-2;0.223
0.469;6.678E-2;0.117
0.502;6.823E-2;0.117
0.535;7.460E-2;0.180
0.569;8.028E-2;0.202
0.602;8.810E-2;0.255
0.636;9.734E-2;0.244
0.669;0.104;0.223
0.703;0.112;0.202
0.736;0.118;0.212
0.770;0.126;0.276
0.803;0.136;0.319
0.837;0.148;0.297
0.870;0.156;0.212
0.904;0.162;0.180
0.937;0.168;0.159
0.971;0.173;0.191
1.004;0.181;0.244
1.037;0.189;0.265
1.071;0.199;0.340
1.104;0.212;0.308
1.138;0.220;
