;masa A;;
t;x;vx;
0.000;6.304E-3;
0.033;1.154E-2;0.155
0.067;1.665E-2;0.156
0.100;2.192E-2;0.171
0.133;2.802E-2;0.189
0.167;3.455E-2;0.202
0.200;4.148E-2;0.209
0.233;4.849E-2;0.211
0.267;5.556E-2;0.216
0.300;6.289E-2;0.221
0.333;7.031E-2;0.226
0.367;7.798E-2;0.232
0.400;8.582E-2;0.229
0.433;9.328E-2;0.229
0.467;0.101;0.234
0.500;0.109;0.233
0.533;0.117;0.230
0.567;0.124;0.229
0.600;0.132;0.226
0.633;0.139;0.223
0.667;0.147;0.221
0.700;0.154;0.215
0.733;0.161;0.202
0.767;0.168;0.189
0.800;0.174;0.183
0.833;0.180;0.177
0.867;0.185;0.175
0.900;0.191;0.170
0.933;0.197;0.164
0.967;0.202;0.167
1.000;0.208;0.164
1.033;0.213;0.163
1.067;0.219;0.168
1.100;0.224;0.165
1.133;0.230;0.163
1.166;0.235;0.162
1.200;0.241;0.144
1.233;0.245;0.131
1.266;0.249;0.124
1.300;0.253;0.112
1.333;0.257;0.104
1.366;0.260;9.756E-2
1.400;0.263;9.158E-2
1.433;0.266;8.506E-2
1.466;0.269;7.787E-2
1.500;0.271;7.658E-2
1.533;0.274;6.562E-2
1.566;0.276;5.996E-2
1.600;0.278;6.484E-2
1.633;0.280;5.846E-2
1.666;0.282;5.252E-2
1.700;0.284;5.813E-2
1.733;0.286;5.801E-2
1.766;0.287;5.229E-2
1.800;0.289;5.228E-2
1.833;0.291;5.203E-2
1.866;0.293;4.601E-2
1.900;0.294;4.604E-2
1.933;0.296;4.512E-2
1.966;0.297;3.934E-2
2.000;0.298;3.964E-2
2.033;0.300;3.898E-2
2.066;0.301;-1.959E-2
2.100;0.298;-3.872E-2
2.133;0.298;1.228E-2
2.166;0.299;6.179E-3
2.200;0.299;-1.246E-2
2.233;0.298;-6.445E-3
2.266;0.298;-5.058E-5
2.300;0.298;-8.922E-5
2.333;0.298;1.945E-4
2.366;0.298;6.855E-3
2.400;0.299;1.308E-2
2.433;0.299;1.236E-2
2.466;0.300;2.009E-2
2.500;0.301;3.252E-2
2.533;0.302;4.546E-2
2.566;0.304;5.238E-2
2.600;0.305;5.202E-2
2.633;0.307;5.856E-2
2.666;0.309;6.514E-2
2.700;0.311;7.188E-2
2.733;0.314;7.820E-2
2.766;0.317;7.776E-2
2.800;0.319;7.822E-2
2.833;0.322;7.913E-2
2.866;0.324;7.839E-2
2.900;0.327;7.752E-2
2.933;0.330;7.803E-2
2.966;0.332;7.191E-2
3.000;0.334;7.094E-2
3.033;0.337;6.566E-2
3.066;0.339;5.890E-2
3.100;0.341;5.781E-2
3.133;0.343;5.205E-2
3.166;0.344;4.729E-2
3.200;0.346;4.600E-2
3.233;0.347;5.023E-2
3.266;0.349;4.644E-2
3.299;0.351;4.598E-2
3.333;0.352;5.060E-2
3.366;0.354;4.662E-2
3.399;0.355;4.580E-2
3.433;0.357;5.172E-2
3.466;0.359;4.649E-2
3.499;0.360;3.920E-2
3.533;0.361;3.861E-2
3.566;0.363;3.890E-2
3.599;0.364;3.972E-2
3.633;0.365;3.916E-2
3.666;0.367;3.896E-2
3.699;0.368;4.552E-2
3.733;0.370;4.576E-2
3.766;0.371;3.923E-2
3.799;0.372;3.275E-2
3.833;0.373;3.179E-2
3.866;0.374;3.198E-2
3.899;0.375;2.672E-2
3.933;0.376;2.624E-2
3.966;0.377;1.969E-2
3.999;0.377;1.319E-2
4.033;0.378;1.941E-2
4.066;0.379;2.518E-2
4.099;0.380;
